,service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,ObjectId
282184,2018/03/22 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14406.0,18362.0,,282185
282185,2018/03/22 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21261.0,25526.0,,282186
282186,2018/03/22 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13958.0,17254.0,,282187
282187,2018/03/22 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17983.0,22550.0,,282188
282188,2018/03/22 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9834.0,12293.0,,282189
282201,2018/03/22 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34309.0,36324.0,,282202
282202,2018/03/22 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19971.0,20797.0,,282203
282494,2018/03/21 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,91819.0,101694.0,,282495
282501,2018/03/21 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,74100.0,79936.0,,282502
282550,2018/03/21 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,98281.0,104190.0,,282551
282558,2018/03/21 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,74557.0,81094.0,,282559
282564,2018/03/21 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,29200.0,34860.0,,282565
282570,2018/03/21 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,18426.0,22701.0,,282571
282576,2018/03/21 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22868.0,28143.0,,282577
282582,2018/03/21 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14402.0,18296.0,,282583
282588,2018/03/21 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22306.0,26977.0,,282589
282626,2018/03/21 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13431.0,17323.0,,282627
282630,2018/03/21 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19047.0,23061.0,,282631
282702,2018/03/21 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9799.0,12577.0,,282703
282738,2018/03/21 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34715.0,36517.0,,282739
282739,2018/03/21 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20130.0,20886.0,,282740
282817,2018/03/20 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34966.0,36629.0,,282818
282818,2018/03/20 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20077.0,20523.0,,282819
283106,2018/03/20 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,93846.0,102095.0,,283107
283132,2018/03/20 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,72510.0,81689.0,,283133
283133,2018/03/20 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,99692.0,104646.0,,283134
283134,2018/03/20 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,73014.0,78879.0,,283135
283135,2018/03/20 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,26425.0,34574.0,,283136
283136,2018/03/20 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17663.0,22329.0,,283137
283137,2018/03/20 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21804.0,27370.0,,283138
283140,2018/03/20 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14856.0,18189.0,,283141
283143,2018/03/20 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20083.0,25842.0,,283144
283146,2018/03/20 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11336.0,16209.0,,283147
283175,2018/03/20 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10283.0,12749.0,,283176
283177,2018/03/20 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17683.0,22317.0,,283178
283229,2018/03/19 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,71146.0,77882.0,,283230
283280,2018/03/19 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,99080.0,105379.0,,283281
283286,2018/03/19 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,76925.0,81290.0,,283287
283292,2018/03/19 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,26965.0,33498.0,,283293
283296,2018/03/19 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17412.0,22329.0,,283297
283303,2018/03/19 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20476.0,26153.0,,283304
283310,2018/03/19 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13032.0,17471.0,,283311
283317,2018/03/19 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18693.0,24235.0,,283318
283366,2018/03/19 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10862.0,14541.0,,283367
283368,2018/03/19 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18113.0,22620.0,,283369
283370,2018/03/19 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10264.0,12733.0,,283371
283582,2018/03/19 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,88239.0,98015.0,,283583
283589,2018/03/19 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,35155.0,36412.0,,283590
283590,2018/03/19 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20312.0,20609.0,,283591
283682,2018/03/17 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,96672.0,105454.0,,283683
283685,2018/03/18 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,30565.0,31611.0,,283686
283692,2018/03/17 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,89062.0,93926.0,,283693
283697,2018/03/17 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,32292.0,39069.0,,283698
283702,2018/03/17 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,25292.0,32949.0,,283703
283707,2018/03/17 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27738.0,35072.0,,283708
283712,2018/03/17 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,24256.0,29468.0,,283713
283872,2018/03/17 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,41350.0,42047.0,,283873
283928,2018/03/18 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,72164.0,77353.0,,283929
283929,2018/03/18 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,61097.0,64446.0,,283930
283930,2018/03/18 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,24206.0,28636.0,,283931
283931,2018/03/18 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19292.0,24111.0,,283932
283932,2018/03/18 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18673.0,23848.0,,283933
283933,2018/03/18 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19011.0,23848.0,,283934
283958,2018/03/16 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,94071.0,102343.0,,283959
283959,2018/03/16 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,72874.0,77149.0,,283960
283960,2018/03/16 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,94271.0,102018.0,,283961
283961,2018/03/16 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,71390.0,78936.0,,283962
283962,2018/03/16 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27271.0,34026.0,,283963
283963,2018/03/16 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17980.0,22905.0,,283964
283964,2018/03/16 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21106.0,27839.0,,283965
283965,2018/03/16 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13461.0,17667.0,,283966
283966,2018/03/16 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18940.0,23271.0,,283967
283967,2018/03/16 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12373.0,15746.0,,283968
283968,2018/03/16 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16135.0,21442.0,,283969
283969,2018/03/16 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9822.0,12564.0,,283970
283998,2018/03/16 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34998.0,36514.0,,283999
283999,2018/03/16 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20311.0,20789.0,,284000
284177,2018/03/15 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,91145.0,99795.0,,284178
284178,2018/03/15 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,74547.0,80636.0,,284179
284179,2018/03/15 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,102456.0,105953.0,,284180
284180,2018/03/15 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,79972.0,82649.0,,284181
284181,2018/03/15 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27490.0,34055.0,,284182
284182,2018/03/15 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17099.0,21430.0,,284183
284183,2018/03/15 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21232.0,27271.0,,284184
284184,2018/03/15 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13567.0,17887.0,,284185
284185,2018/03/15 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19087.0,24186.0,,284186
284186,2018/03/15 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11793.0,15121.0,,284187
284187,2018/03/15 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16895.0,21403.0,,284188
284188,2018/03/15 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10167.0,12758.0,,284189
284252,2018/03/15 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34967.0,36598.0,,284253
284257,2018/03/15 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20294.0,20734.0,,284258
284519,2018/03/14 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,94725.0,103981.0,,284520
284527,2018/03/14 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,75299.0,83139.0,,284528
284533,2018/03/14 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,89060.0,95219.0,,284534
284539,2018/03/14 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,72821.0,76837.0,,284540
284545,2018/03/14 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21795.0,29553.0,,284546
284551,2018/03/14 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,17789.0,23775.0,,284552
284599,2018/03/14 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18372.0,26166.0,,284600
284610,2018/03/14 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13842.0,19107.0,,284611
284615,2018/03/14 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15274.0,21219.0,,284616
284620,2018/03/14 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11483.0,15535.0,,284621
284625,2018/03/14 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15744.0,21143.0,,284626
284630,2018/03/14 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9447.0,12951.0,,284631
284702,2018/03/14 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,32832.0,35920.0,,284703
284703,2018/03/14 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19752.0,20773.0,,284704
284987,2018/03/13 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,30019.0,36585.0,,284988
284993,2018/03/13 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,13441.0,20475.0,,284994
285065,2018/03/13 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,84313.0,103966.0,,285066
285066,2018/03/13 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,61020.0,81170.0,,285067
285067,2018/03/13 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,75304.0,94091.0,,285068
285068,2018/03/13 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,49613.0,71903.0,,285069
285069,2018/03/13 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23566.0,34391.0,,285070
285070,2018/03/13 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13896.0,21724.0,,285071
285071,2018/03/13 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17826.0,26965.0,,285072
285072,2018/03/13 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10501.0,18181.0,,285073
285073,2018/03/13 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17942.0,26846.0,,285074
285074,2018/03/13 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9780.0,16171.0,,285075
285075,2018/03/13 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,11277.0,17362.0,,285076
285076,2018/03/13 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7365.0,12815.0,,285077
285250,2018/03/12 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,90934.0,100370.0,,285251
285251,2018/03/12 04:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,72815.0,79695.0,,285252
285252,2018/03/12 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,97874.0,105019.0,,285253
285253,2018/03/12 04:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,73949.0,78180.0,,285254
285256,2018/03/12 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,28310.0,35076.0,,285257
285267,2018/03/12 04:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,19051.0,24263.0,,285268
285274,2018/03/12 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22776.0,29519.0,,285275
285279,2018/03/12 04:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14870.0,18909.0,,285280
285286,2018/03/12 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19575.0,25672.0,,285287
285338,2018/03/12 04:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11434.0,15569.0,,285339
285342,2018/03/12 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18803.0,24359.0,,285343
285348,2018/03/12 04:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9997.0,13108.0,,285349
285546,2018/03/12 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34698.0,36380.0,,285547
285547,2018/03/12 04:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20443.0,20817.0,,285548
285616,2018/03/10 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,6472.0,10380.0,,285617
285624,2018/03/10 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7513.0,11628.0,,285625
285683,2018/03/10 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,31021.0,45474.0,,285684
285761,2018/03/11 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,66936.0,74591.0,,285762
285766,2018/03/11 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,62776.0,64565.0,,285767
285770,2018/03/11 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,25227.0,30386.0,,285771
285776,2018/03/11 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,4316.0,6342.0,,285777
285782,2018/03/11 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,6715.0,9634.0,,285783
285788,2018/03/11 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,27330.0,37939.0,,285789
285912,2018/03/11 05:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,29775.0,31272.0,,285913
285955,2018/03/10 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,91453.0,99670.0,,285956
285956,2018/03/10 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,89907.0,92780.0,,285957
285957,2018/03/10 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,33007.0,43188.0,,285958
285979,2018/03/10 05:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40920.0,41931.0,,285980
286083,2018/03/09 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,92317.0,102846.0,,286084
286130,2018/03/09 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,74501.0,82142.0,,286131
286133,2018/03/09 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,100871.0,106427.0,,286134
286145,2018/03/09 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,73371.0,79901.0,,286146
286151,2018/03/09 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,28336.0,35474.0,,286152
286157,2018/03/09 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,18276.0,23494.0,,286158
286163,2018/03/09 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,24054.0,29707.0,,286164
286169,2018/03/09 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,15855.0,19610.0,,286170
286217,2018/03/09 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21810.0,27238.0,,286218
286292,2018/03/09 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13254.0,16638.0,,286293
286294,2018/03/09 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20222.0,24465.0,,286295
286295,2018/03/09 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10454.0,12998.0,,286296
286370,2018/03/09 05:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34469.0,36453.0,,286371
286371,2018/03/09 05:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20378.0,20879.0,,286372
286527,2018/03/07 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,96963.0,105131.0,,286528
286528,2018/03/07 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,75822.0,79740.0,,286529
286641,2018/03/08 05:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,33826.0,36368.0,,286642
286643,2018/03/08 05:00:00+00,Blue,,,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,19468.0,20794.0,,286644
286738,2018/03/08 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,95180.0,103279.0,,286739
286739,2018/03/08 05:00:00+00,Red,,,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,75683.0,83284.0,,286740
286740,2018/03/08 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,101681.0,106094.0,,286741
286741,2018/03/08 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,80563.0,83141.0,,286742
286742,2018/03/08 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,25979.0,35392.0,,286743
286743,2018/03/08 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,14072.0,22188.0,,286744
286744,2018/03/08 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,14695.0,20009.0,,286745
286745,2018/03/08 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,8229.0,12860.0,,286746
286746,2018/03/08 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21366.0,28593.0,,286747
286747,2018/03/08 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11900.0,17213.0,,286748
286748,2018/03/08 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19257.0,24436.0,,286749
286749,2018/03/08 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10140.0,13980.0,,286750
286862,2018/03/07 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,95505.0,100664.0,,286863
286866,2018/03/07 05:00:00+00,Orange,,,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,75507.0,79367.0,,286867
286920,2018/03/07 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,29161.0,35438.0,,286921
286934,2018/03/07 05:00:00+00,Green-E,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,19306.0,23477.0,,286935
286940,2018/03/07 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,23791.0,29331.0,,286941
286946,2018/03/07 05:00:00+00,Green-D,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,16159.0,19537.0,,286947
286952,2018/03/07 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,20835.0,26482.0,,286953
286999,2018/03/07 05:00:00+00,Green-C,,,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12880.0,16721.0,,287000
287012,2018/03/07 05:00:00+00,Green-B,,,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19139.0,23102.0,,287013
